http://www.apple.com/,http://images.apple.com/main/rss/hotnews/hotnews.rss
http://www.apple.com/,http://www.apple.com/rss/
http://www.apple.com/legal/,http://www.apple.com/rss/
http://www.apple.com/choose-your-country/,http://www.apple.com/rss/
http://www.apple.com/retail/,http://www.apple.com/rss/
http://www.apple.com/sitemap/,http://www.apple.com/rss/
http://www.apple.com/sitemap/,http://www.apple.com/rss/
http://www.apple.com/pr/,http://www.apple.com/pr/feeds/pr.rss
http://www.apple.com/pr/,http://www.apple.com/rss/
http://www.apple.com/environment/,http://www.apple.com/rss/
http://www.apple.com/contact/,http://www.apple.com/rss/
http://www.apple.com/iphone-5s/,http://www.apple.com/rss/
http://www.apple.com/hotnews/,http://images.apple.com/main/rss/hotnews/hotnews.rss
http://www.apple.com/hotnews/,http://images.apple.com/main/rss/hotnews/hotnews.rss
http://www.apple.com/hotnews/,http://www.apple.com/pr/feeds/pr.rss
http://www.apple.com/hotnews/,http://www.apple.com/rss/
http://www.apple.com/jobs/us/,http://www.apple.com/rss/
http://www.apple.com/ipad-air/,http://www.apple.com/rss/
http://www.apple.com/ipad-mini/,http://www.apple.com/rss/
http://www.apple.com/buy/,http://www.apple.com/rss/
http://www.apple.com/iphone-5c/,http://www.apple.com/rss/
http://www.apple.com/ca/,http://images.apple.com/ca/main/rss/hotnews/hotnews.rss
http://www.apple.com/ca/,http://www.apple.com/ca/rss/
http://www.apple.com/ca/fr/,http://images.apple.com/ca/fr/main/rss/hotnews/hotnews.rss
http://www.apple.com/ca/fr/,http://www.apple.com/ca/fr/rss/
http://salesresources.apple.com/sp/resellers/,http://www.apple.com/rss/
http://salesresources.apple.com/sp/catalog/,http://www.apple.com/rss/
http://www.apple.com/support/sitemap/,http://www.apple.com/support/rss/
http://www.apple.com/support/sitemap/,http://www.apple.com/rss/
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/newreleases/limit=10/rss.xml
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/newreleases/limit=25/rss.xml
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/justadded/limit=10/rss.xml
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/justadded/limit=25/rss.xml
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/featuredalbums/limit=10/rss.xml
http://www.apple.com/rss/,http://ax.itunes.apple.com/WebObjects/MZStore.woa/wpa/MRSS/featuredalbums/limit=25/rss.xml
http://www.apple.com/rss/,http://images.apple.com/main/rss/hotnews/hotnews.rss
http://www.apple.com/rss/,http://www.apple.com/pr/feeds/pr.rss
http://www.apple.com/rss/,http://developer.apple.com/news/rss/news.rss
http://www.apple.com/rss/,http://rss.support.apple.com/
http://www.apple.com/rss/,http://rss.support.apple.com/iphone
http://www.apple.com/rss/,http://rss.support.apple.com/ipod
http://www.apple.com/rss/,http://www.apple.com/support/rss/
http://www.apple.com/rss/,http://rss.support.apple.com/itunes
http://www.apple.com/rss/,http://rss.support.apple.com/macos
http://www.apple.com/rss/,http://rss.support.apple.com/portablecomputers
http://www.apple.com/rss/,http://rss.support.apple.com/desktopcomputers
http://www.apple.com/rss/,http://rss.support.apple.com/ilife
http://www.apple.com/rss/,http://helposx.apple.com/rss/leopard/serverdocupdates.xml
http://www.apple.com/rss/,http://images.apple.com/trailers/home/rss/newtrailers.rss
http://www.apple.com/rss/,http://itunes.apple.com/rss/generator/
http://www.apple.com/rss/,http://itunes.apple.com/rss/generator/
http://www.apple.com/rss/,http://www.apple.com/rss/
https://jobs.apple.com/us/search,https://www.apple.com/rss/
http://www.apple.com/ca/fr/legal/,http://www.apple.com/ca/fr/rss/
http://www.apple.com/ca/fr/contact/,http://www.apple.com/ca/fr/rss/
http://www.apple.com/contact/searchfeedback.html,http://www.apple.com/rss/
http://www.apple.com/ca/fr/privacy/,http://www.apple.com/ca/fr/rss/
http://trailers.apple.com/trailers/,http://trailers.apple.com/trailers/home/rss/newtrailers.rss
http://www.apple.com/ca/privacy/,http://www.apple.com/ca/rss/
http://www.apple.com/ca/fr/contact/searchfeedback.html,http://www.apple.com/ca/fr/rss/
http://www.apple.com/jobs/ca/fr/,http://www.apple.com/ca/fr/rss/
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/allcontent?community=2040
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/documents?community=2040
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/popularthreads?community=2040
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/threads?community=2040
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/unansweredthreads?community=2040
https://discussions.apple.com/community/ipad/using_ipad,https://discussions.apple.com/community/feeds/polls?community=2040 
https://discussions.apple.com/community/ipad/using_ipad,http://www.apple.com/rss/
https://www.apple.com/privacy/,https://www.apple.com/rss/
http://www.apple.com/ca/fr/contact/feedback.html,http://www.apple.com/ca/fr/rss/
http://www.apple.com/support/country/,http://www.apple.com/rss/
http://www.apple.com/itunes/affiliates/download/,http://www.apple.com/rss/
http://www.apple.com/itunes/affiliates/download/?itunesInstalled=unknown,http://www.apple.com/rss/
https://www.apple.com/legal/privacy/california-dnt/,https://www.apple.com/rss/
http://mynews.apple.com/cgi-bin/WebObjects/Subscriptions.woa?locale=fr_CA&pagename=managesub&subcode=all,http://www.apple.com/ca/fr/rss/
https://www.apple.com/privacy/contact/,https://www.apple.com/rss/
https://itunes.apple.com/us/app/apple-store-for-ipad/id732164065?mt=8,http://www.apple.com/rss/
https://itunes.apple.com/us/app/itunes-movie-trailers/id471966214?mt=8,http://www.apple.com/rss/
https://www.apple.com/privacy/use-of-cookies/,https://www.apple.com/rss/
https://jobs.apple.com/ca/fr/search,https://www.apple.com/ca/fr/rss/
http://www.apple.com/ca/fr/support/security/,http://rss.lists.apple.com/security-announce.rss
https://discussions.apple.com/people/Skydiver119,https://discussions.apple.com/community/feeds/messages?rssUsername=Skydiver119
https://discussions.apple.com/people/Skydiver119,https://discussions.apple.com/blogs/feeds/users/Skydiver119
https://discussions.apple.com/people/Skydiver119,http://www.apple.com/rss/
https://discussions.apple.com/article/HT1414,http://www.apple.com/rss/
http://www.apple.com/itunes/affiliates/,http://www.apple.com/rss/
https://www.apple.com/legal/intellectual-property/piracy.html,https://www.apple.com/rss/
https://www.apple.com/ca/fr/,https://www.apple.com/ca/fr/main/rss/hotnews/hotnews.rss
https://www.apple.com/ca/fr/,https://www.apple.com/ca/fr/rss/
